date,product_code,category,popularity,size,model,product_name,wholesale_price,base_cost,default_supplier,default_warehouse,production,sales,inventory
2023-01-08,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,169,135,214
2023-01-08,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,195,169,243
2023-01-08,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,166,127,239
2023-01-09,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,191,138,287
2023-01-09,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,110,87,317
2023-01-09,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,131,100,275
2023-01-09,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,112,80,192
2023-01-09,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,57,55,84
2023-01-09,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,154,131,262
2023-01-09,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,174,138,296
2023-01-09,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,167,134,220
2023-01-09,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,137,104,248
2023-01-09,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,164,136,231
2023-01-09,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,68,54,81
2023-01-09,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,157,124,289
2023-01-09,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,144,96,258
2023-01-09,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,164,139,250
2023-01-09,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,209,156,272
2023-01-09,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,209,144,305
2023-01-09,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,147,114,241
2023-01-09,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,39,39,118
2023-01-09,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,133,124,170
2023-01-09,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,195,155,247
2023-01-09,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,155,137,238
2023-01-09,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,160,115,259
2023-01-09,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,140,101,282
2023-01-09,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,140,118,261
2023-01-10,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,176,165,298
2023-01-10,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,140,119,338
2023-01-10,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,157,130,302
2023-01-10,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,174,150,216
2023-01-10,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,37,23,98
2023-01-10,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,101,74,289
2023-01-10,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,81,62,315
2023-01-10,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,192,165,247
2023-01-10,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,201,184,265
2023-01-10,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,149,121,259
2023-01-10,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,45,32,94
2023-01-10,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,161,131,319
2023-01-10,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,137,101,294
2023-01-10,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,157,122,285
2023-01-10,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,151,109,314
2023-01-10,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,225,183,347
2023-01-10,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,189,160,270
2023-01-10,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,69,58,129
2023-01-10,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,155,122,203
2023-01-10,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,175,151,271
2023-01-10,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,141,126,253
2023-01-10,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,136,99,296
2023-01-10,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,131,103,310
2023-01-10,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,189,179,271
2023-01-11,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,147,113,332
2023-01-11,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,173,131,380
2023-01-11,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,135,121,316
2023-01-11,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,178,129,265
2023-01-11,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,60,42,116
2023-01-11,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,132,117,304
2023-01-11,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,143,123,335
2023-01-11,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,168,147,268
2023-01-11,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,164,139,290
2023-01-11,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,104,74,289
2023-01-11,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,68,64,98
2023-01-11,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,183,168,334
2023-01-11,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,218,177,335
2023-01-11,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,101,70,316
2023-01-11,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,109,92,331
2023-01-11,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,92,69,370
2023-01-11,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,227,181,316
2023-01-11,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,38,37,130
2023-01-11,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,70,63,210
2023-01-11,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,182,140,313
2023-01-11,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,158,136,275
2023-01-11,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,142,108,330
2023-01-11,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,116,112,314
2023-01-11,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,202,140,333
2023-01-12,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,128,90,370
2023-01-12,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,128,111,397
2023-01-12,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,154,109,361
2023-01-12,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,179,154,290
2023-01-12,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,33,28,121
2023-01-12,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,122,104,322
2023-01-12,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,159,153,341
2023-01-12,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,176,154,290
2023-01-12,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,180,145,325
2023-01-12,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,134,122,301
2023-01-12,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,61,47,112
2023-01-12,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,129,98,365
2023-01-12,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,154,128,361
2023-01-12,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,120,103,333
2023-01-12,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,201,164,368
2023-01-12,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,152,111,411
2023-01-12,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,119,105,330
2023-01-12,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,68,43,155
2023-01-12,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,101,85,226
2023-01-12,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,166,146,333
2023-01-12,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,157,135,297
2023-01-12,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,179,147,362
2023-01-12,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,140,101,353
2023-01-12,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,184,137,380
2023-01-13,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,154,118,406
2023-01-13,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,143,119,421
2023-01-13,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,167,126,402
2023-01-13,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,97,74,313
2023-01-13,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,52,50,123
2023-01-13,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,98,89,331
2023-01-13,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,135,95,381
2023-01-13,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,218,179,329
2023-01-13,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,173,121,377
2023-01-13,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,198,184,315
2023-01-13,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,39,21,130
2023-01-13,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,177,123,419
2023-01-13,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,147,108,400
2023-01-13,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,168,158,343
2023-01-13,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,174,146,396
2023-01-13,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,168,154,425
2023-01-13,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,158,146,342
2023-01-13,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,57,43,169
2023-01-13,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,112,76,262
2023-01-13,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,228,173,388
2023-01-13,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,148,143,302
2023-01-13,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,170,147,385
2023-01-13,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,190,152,391
2023-01-13,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,188,136,432
2023-01-14,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,118,100,424
2023-01-14,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,188,161,448
2023-01-14,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,186,162,426
2023-01-14,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,175,159,329
2023-01-14,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,39,21,141
2023-01-14,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,78,66,343
2023-01-14,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,134,115,400
2023-01-14,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,192,182,339
2023-01-14,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,136,109,404
2023-01-14,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,193,139,369
2023-01-14,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,46,41,135
2023-01-14,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,125,84,460
2023-01-14,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,91,63,428
2023-01-14,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,113,95,361
2023-01-14,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,145,125,416
2023-01-14,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,125,120,430
2023-01-14,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,147,134,355
2023-01-14,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,50,48,171
2023-01-14,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,130,95,297
2023-01-14,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,134,114,408
2023-01-14,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,165,141,326
2023-01-14,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,185,184,386
2023-01-14,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,138,119,410
2023-01-14,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,114,88,458
2023-01-15,LC430001,LCD,热门款,43寸,LCD-43,LCD 43寸 智能电视,1374.91,1000.0,三星显示,物料仓-A,133,97,460
2023-01-15,LC500002,LCD,热门款,50寸,LCD-50,LCD 50寸 智能电视,1703.68,1200.0,京东方,物料仓-A,168,136,480
2023-01-15,LC550003,LCD,热门款,55寸,LCD-55,LCD 55寸 智能电视,2087.77,1500.0,三星显示,物料仓-B,131,91,466
2023-01-15,LC650004,LCD,热门款,65寸,LCD-65,LCD 65寸 智能电视,2860.36,2000.0,三星显示,成品仓-B,138,118,349
2023-01-15,LC750005,LCD,冷门款,75寸,LCD-75,LCD 75寸 智能电视,3719.28,2500.0,京东方,物料仓-B,55,43,153
2023-01-15,LC850006,LCD,热门款,85寸,LCD-85,LCD 85寸 智能电视,4270.49,3000.0,京东方,成品仓-B,182,138,387
2023-01-15,OL430007,OLED,热门款,43寸,OLED-43,OLED 43寸 智能电视,2609.22,2000.0,华星光电,物料仓-A,108,72,436
2023-01-15,OL500008,OLED,热门款,50寸,OLED-50,OLED 50寸 智能电视,3142.4,2400.0,LG Display,物料仓-B,128,97,370
2023-01-15,OL550009,OLED,热门款,55寸,OLED-55,OLED 55寸 智能电视,3954.36,3000.0,华星光电,物料仓-B,170,155,419
2023-01-15,OL650010,OLED,热门款,65寸,OLED-65,OLED 65寸 智能电视,5673.93,4000.0,华星光电,成品仓-A,118,102,385
2023-01-15,OL750011,OLED,冷门款,75寸,OLED-75,OLED 75寸 智能电视,6670.52,5000.0,京东方,物料仓-B,75,52,158
2023-01-15,OL850012,OLED,热门款,85寸,OLED-85,OLED 85寸 智能电视,8475.95,6000.0,京东方,成品仓-A,134,104,490
2023-01-15,QL430013,QLED,热门款,43寸,QLED-43,QLED 43寸 智能电视,2423.12,1800.0,LG Display,物料仓-A,162,155,435
2023-01-15,QL500014,QLED,热门款,50寸,QLED-50,QLED 50寸 智能电视,3071.52,2160.0,华星光电,成品仓-B,169,117,413
2023-01-15,QL550015,QLED,热门款,55寸,QLED-55,QLED 55寸 智能电视,3608.41,2700.0,LG Display,成品仓-B,136,120,432
2023-01-15,QL650016,QLED,热门款,65寸,QLED-65,QLED 65寸 智能电视,4829.72,3600.0,LG Display,成品仓-B,121,87,464
2023-01-15,QL750017,QLED,热门款,75寸,QLED-75,QLED 75寸 智能电视,6608.06,4500.0,LG Display,成品仓-B,122,106,371
2023-01-15,QL850018,QLED,冷门款,85寸,QLED-85,QLED 85寸 智能电视,8020.79,5400.0,LG Display,成品仓-A,55,55,171
2023-01-15,Mi430019,Mini-LED,热门款,43寸,Mini-LED-43,Mini-LED 43寸 智能电视,3672.27,2500.0,三星显示,成品仓-B,156,147,306
2023-01-15,Mi500020,Mini-LED,热门款,50寸,Mini-LED-50,Mini-LED 50寸 智能电视,4252.05,3000.0,富士康,物料仓-B,145,131,422
2023-01-15,Mi550021,Mini-LED,热门款,55寸,Mini-LED-55,Mini-LED 55寸 智能电视,5082.0,3750.0,三星显示,物料仓-A,126,109,343
2023-01-15,Mi650022,Mini-LED,热门款,65寸,Mini-LED-65,Mini-LED 65寸 智能电视,6515.64,5000.0,富士康,物料仓-B,131,115,402
2023-01-15,Mi750023,Mini-LED,热门款,75寸,Mini-LED-75,Mini-LED 75寸 智能电视,8491.86,6250.0,华星光电,物料仓-A,141,127,424
2023-01-15,Mi850024,Mini-LED,热门款,85寸,Mini-LED-85,Mini-LED 85寸 智能电视,10843.51,7500.0,富士康,物料仓-A,123,90,491
